title,venue,year,author,volume,url
"A Comprehensive Survey of Federated Transfer Learning: Challenges, Methods and Applications.",CoRR,2024,"Wei Guo, Fuzhen Zhuang, Xiao Zhang 0015, Yiqi Tong, Jin Dong",abs/2403.01387,https://doi.org/10.48550/arXiv.2403.01387
A Federated Deep Learning Approach for Privacy-Preserving Real-Time Transient Stability Predictions in Power Systems.,CoRR,2024,"Maeshal Hijazi, Payman Dehghanian",abs/2403.03126,https://doi.org/10.48550/arXiv.2403.03126
A GAN-based data poisoning framework against anomaly detection in vertical federated learning.,CoRR,2024,"Xiaolin Chen, Daoguang Zan, Wei Li, Bei Guan, Yongji Wang",abs/2401.08984,https://doi.org/10.48550/arXiv.2401.08984
A General and Efficient Federated Split Learning with Pre-trained Image Transformers for Heterogeneous Data.,CoRR,2024,"Yifan Shi, Yuhui Zhang, Ziyue Huang, Xiaofeng Yang, Li Shen, Wei Chen, Xueqian Wang",abs/2403.16050,https://doi.org/10.48550/arXiv.2403.16050
A Learning-based Declarative Privacy-Preserving Framework for Federated Data Management.,CoRR,2024,"Hong Guan, Summer Gautier, Deepti Gupta, Rajan Hari Ambrish, Yancheng Wang, Harsha Lakamsani, Dhanush Giriyan, Saajan Maslanka, Chaowei Xiao, Yingzhen Yang, Jia Zou 0001",abs/2401.12393,https://doi.org/10.48550/arXiv.2401.12393
A Survey of Privacy Threats and Defense in Vertical Federated Learning: From Model Life Cycle Perspective.,CoRR,2024,"Lei Yu, Meng Han, Yiming Li, Changting Lin, Yao Zhang, Mingyang Zhang, Yan Liu, Haiqin Weng, Yuseok Jeon, Ka-Ho Chow, Stacy Patterson",abs/2402.03688,https://doi.org/10.48550/arXiv.2402.03688
A Survey on Efficient Federated Learning Methods for Foundation Model Training.,CoRR,2024,"Herbert Woisetschläger, Alexander Isenko, Shiqiang Wang, Ruben Mayer, Hans-Arno Jacobsen",abs/2401.04472,https://doi.org/10.48550/arXiv.2401.04472
A Survey on Federated Learning in Intelligent Transportation Systems.,CoRR,2024,"Rongqing Zhang 0001, Hanqiu Wang, Bing Li 0025, Xiang Cheng, Liuqing Yang 0001",abs/2403.07444,https://doi.org/10.48550/arXiv.2403.07444
A V2X-based Privacy Preserving Federated Measuring and Learning System.,CoRR,2024,"Levente Alekszejenkó, Tadeusz P. Dobrowiecki",abs/2401.13848,https://doi.org/10.48550/arXiv.2401.13848
Accelerating Federated Learning by Selecting Beneficial Herd of Local Gradients.,CoRR,2024,"Ping Luo, Xiaoge Deng, Ziqing Wen, Tao Sun 0005, Dongsheng Li 0001",abs/2403.16557,https://doi.org/10.48550/arXiv.2403.16557
Achieving Linear Speedup in Asynchronous Federated Learning with Heterogeneous Clients.,CoRR,2024,"Xiaolu Wang, Zijian Li 0002, Shi Jin, Jun Zhang",abs/2402.11198,https://doi.org/10.48550/arXiv.2402.11198
AdaFed: Fair Federated Learning via Adaptive Common Descent Direction.,CoRR,2024,"Shayan Mohajer Hamidi, En-Hui Yang",abs/2401.04993,https://doi.org/10.48550/arXiv.2401.04993
AdaptSFL: Adaptive Split Federated Learning in Resource-constrained Edge Networks.,CoRR,2024,"Zheng Lin, Guanqiao Qu, Wei Wei, Xianhao Chen, Kin K. Leung",abs/2403.13101,https://doi.org/10.48550/arXiv.2403.13101
Adaptive Coded Federated Learning: Privacy Preservation and Straggler Mitigation.,CoRR,2024,"Chengxi Li 0015, Ming Xiao 0001, Mikael Skoglund",abs/2403.14905,https://doi.org/10.48550/arXiv.2403.14905
Adaptive Decentralized Federated Learning in Energy and Latency Constrained Wireless Networks.,CoRR,2024,"Zhigang Yan, Dong Li",abs/2403.20075,https://doi.org/10.48550/arXiv.2403.20075
Adaptive Differential Privacy in Federated Learning: A Priority-Based Approach.,CoRR,2024,"Mahtab Talaei, Iman Izadi",abs/2401.02453,https://doi.org/10.48550/arXiv.2401.02453
Adaptive Federated Learning Over the Air.,CoRR,2024,"Chenhao Wang, Zihan Chen, Nikolaos Pappas 0001, Howard H. Yang, Tony Q. S. Quek, H. Vincent Poor",abs/2403.06528,https://doi.org/10.48550/arXiv.2403.06528
Adaptive Federated Learning in Heterogeneous Wireless Networks with Independent Sampling.,CoRR,2024,"Jiaxiang Geng, Yanzhao Hou, Xiaofeng Tao, Juncheng Wang, Bing Luo",abs/2402.10097,https://doi.org/10.48550/arXiv.2402.10097
Advancing IIoT with Over-the-Air Federated Learning: The Role of Iterative Magnitude Pruning.,CoRR,2024,"Fazal Muhammad Ali Khan, Hatem Abou-Zeid, Aryan Kaushik, Syed Ali Hassan 0001",abs/2403.14120,https://doi.org/10.48550/arXiv.2403.14120
An Auction-based Marketplace for Model Trading in Federated Learning.,CoRR,2024,"Yue Cui, Liuyi Yao, Yaliang Li, Ziqian Chen, Bolin Ding, Xiaofang Zhou 0001",abs/2402.01802,https://doi.org/10.48550/arXiv.2402.01802
An Upload-Efficient Scheme for Transferring Knowledge From a Server-Side Pre-trained Generator to Clients in Heterogeneous Federated Learning.,CoRR,2024,"Jianqing Zhang, Yang Liu, Yang Hua, Jian Cao",abs/2403.15760,https://doi.org/10.48550/arXiv.2403.15760
An advanced data fabric architecture leveraging homomorphic encryption and federated learning.,CoRR,2024,"Sakib Anwar Rieyan, Md. Raisul Kabir News, A. B. M. Muntasir Rahman, Sadia Afrin Khan, Sultan Tasneem Jawad Zaarif, Md. Golam Rabiul Alam, Mohammad Mehedi Hassan, Michele Ianni, Giancarlo Fortino",abs/2402.09795,https://doi.org/10.48550/arXiv.2402.09795
Analog-digital Scheduling for Federated Learning: A Communication-Efficient Approach.,CoRR,2024,"Muhammad Faraz Ul Abrar, Nicolò Michelusi",abs/2402.00318,https://doi.org/10.48550/arXiv.2402.00318
Analysis of Total Variation Minimization for Clustered Federated Learning.,CoRR,2024,,abs/2403.06298,https://doi.org/10.48550/arXiv.2403.06298
Analyzing the Impact of Partial Sharing on the Resilience of Online Federated Learning Against Model Poisoning Attacks.,CoRR,2024,"Ehsan Lari, Vinay Chakravarthi Gogineni, Reza Arablouei, Stefan Werner 0001",abs/2403.13108,https://doi.org/10.48550/arXiv.2403.13108
Architectural Blueprint For Heterogeneity-Resilient Federated Learning.,CoRR,2024,"Satwat Bashir, Tasos Dagiuklas, Kasra Kassai, Muddesar Iqbal",abs/2403.04546,https://doi.org/10.48550/arXiv.2403.04546
Asyn2F: An Asynchronous Federated Learning Framework with Bidirectional Model Aggregation.,CoRR,2024,"Tien-Dung Cao, Nguyen T. Vuong, Thai Q. Le, Hoang V. N. Dao, Tram Truong-Huu",abs/2403.01417,https://doi.org/10.48550/arXiv.2403.01417
Attention on Personalized Clinical Decision Support System: Federated Learning Approach.,CoRR,2024,"Chu Myaet Thwal, Kyi Thar, Ye Lin Tun 0001, Choong Seon Hong",abs/2401.11736,https://doi.org/10.48550/arXiv.2401.11736
Balanced Multi-modal Federated Learning via Cross-Modal Infiltration.,CoRR,2024,"Yunfeng Fan, Wenchao Xu 0001, Haozhao Wang, Jiaqi Zhu, Song Guo 0001",abs/2401.00894,https://doi.org/10.48550/arXiv.2401.00894
Bayesian Federated Learning Via Expectation Maximization and Turbo Deep Approximate Message Passing.,CoRR,2024,"Wei Xu, An Liu 0001, Yiting Zhang, Vincent K. N. Lau",abs/2402.07366,https://doi.org/10.48550/arXiv.2402.07366
Bayesian Neural Network For Personalized Federated Learning Parameter Selection.,CoRR,2024,"Mengen Luo, Ercan Engin Kuruoglu",abs/2402.16091,https://doi.org/10.48550/arXiv.2402.16091
Benchmarking federated strategies in Peer-to-Peer Federated learning for biomedical data.,CoRR,2024,"Jose L. Salmeron, Irina Arévalo, Antonio Ruiz-Celma",abs/2402.10135,https://doi.org/10.48550/arXiv.2402.10135
Biased Over-the-Air Federated Learning under Wireless Heterogeneity.,CoRR,2024,"Muhammad Faraz Ul Abrar, Nicolò Michelusi",abs/2403.19849,https://doi.org/10.48550/arXiv.2403.19849
"Blockchain-empowered Federated Learning: Benefits, Challenges, and Solutions.",CoRR,2024,"Zeju Cai, Jianguo Chen, Yuting Fan, Zibin Zheng, Keqin Li 0001",abs/2403.00873,https://doi.org/10.48550/arXiv.2403.00873
Blockchain-enabled Clustered and Scalable Federated Learning (BCS-FL) Framework in UAV Networks.,CoRR,2024,"Sana Hafeez, Lina S. Mohjazi, Muhammad Ali Imran 0001, Yao Sun 0002",abs/2402.05973,https://doi.org/10.48550/arXiv.2402.05973
Boosting Fairness and Robustness in Over-the-Air Federated Learning.,CoRR,2024,"Halil Yigit Öksüz, Fabio Molinari, Henning Sprekeler, Jörg Raisch",abs/2403.04431,https://doi.org/10.48550/arXiv.2403.04431
Brave: Byzantine-Resilient and Privacy-Preserving Peer-to-Peer Federated Learning.,CoRR,2024,"Zhangchen Xu, Fengqing Jiang, Luyao Niu, Jinyuan Jia, Radha Poovendran",abs/2401.05562,https://doi.org/10.48550/arXiv.2401.05562
Budgeted Online Model Selection and Fine-Tuning via Federated Learning.,CoRR,2024,"Pouya M. Ghari, Yanning Shen",abs/2401.10478,https://doi.org/10.48550/arXiv.2401.10478
Byzantine-resilient Federated Learning With Adaptivity to Data Heterogeneity.,CoRR,2024,"Shiyuan Zuo, Xingrun Yan, Rongfei Fan, Han Hu 0003, Hangguan Shan, Tony Q. S. Quek",abs/2403.13374,https://doi.org/10.48550/arXiv.2403.13374
CCFC: Bridging Federated Clustering and Contrastive Learning.,CoRR,2024,"Jie Yan, Jing Liu, Zhong-Yuan Zhang",abs/2401.06634,https://doi.org/10.48550/arXiv.2401.06634
"Chu-ko-nu: A Reliable, Efficient, and Anonymously Authentication-Enabled Realization for Multi-Round Secure Aggregation in Federated Learning.",CoRR,2024,"Kaiping Cui, Xia Feng, Liangmin Wang, Haiqin Wu, Xiaoyu Zhang, Boris Düdder",abs/2402.15111,https://doi.org/10.48550/arXiv.2402.15111
Client-supervised Federated Learning: Towards One-model-for-all Personalization.,CoRR,2024,"Peng Yan, Guodong Long",abs/2403.19499,https://doi.org/10.48550/arXiv.2403.19499
Client-wise Modality Selection for Balanced Multi-modal Federated Learning.,CoRR,2024,"Yunfeng Fan, Wenchao Xu 0001, Haozhao Wang, Penghui Ruan, Song Guo 0001",abs/2401.00403,https://doi.org/10.48550/arXiv.2401.00403
Clients Collaborate: Flexible Differentially Private Federated Learning with Guaranteed Improvement of Utility-Privacy Trade-off.,CoRR,2024,"Yuecheng Li, Tong Wang, Chuan Chen 0001, Jian Lou, Bin Chen, Lei Yang, Zibin Zheng",abs/2402.07002,https://doi.org/10.48550/arXiv.2402.07002
Cloud-based Federated Learning Framework for MRI Segmentation.,CoRR,2024,"Rukesh Prajapati, Amr S. El-Wakeel",abs/2403.00254,https://doi.org/10.48550/arXiv.2403.00254
Collaborative Optimization of Wireless Communication and Computing Resource Allocation based on Multi-Agent Federated Weighting Deep Reinforcement Learning.,CoRR,2024,"Junjie Wu, Xuming Fang",abs/2404.01638,https://doi.org/10.48550/arXiv.2404.01638
Communication-Efficient Federated Learning for LEO Constellations Integrated with HAPs Using Hybrid NOMA-OFDM.,CoRR,2024,"Mohamed Elmahallawy, Tie Luo, Khaled Ramadan",abs/2401.00685,https://doi.org/10.48550/arXiv.2401.00685
Communication-Efficient Federated Learning through Adaptive Weight Clustering and Server-Side Distillation.,CoRR,2024,"Vasileios Tsouvalas, Aaqib Saeed, Tanir Ozcelebi, Nirvana Meratnia",abs/2401.14211,https://doi.org/10.48550/arXiv.2401.14211
Communication-Efficient Multimodal Federated Learning: Joint Modality and Client Selection.,CoRR,2024,"Liangqi Yuan, Dong-Jun Han, Su Wang 0007, Devesh Upadhyay, Christopher G. Brinton",abs/2401.16685,https://doi.org/10.48550/arXiv.2401.16685
Communication-Efficient Personalized Federated Learning for Speech-to-Text Tasks.,CoRR,2024,"Yichao Du, Zhirui Zhang, Linan Yue, Xu Huang, Yuqing Zhang, Tong Xu 0001, Linli Xu, Enhong Chen",abs/2401.10070,https://doi.org/10.48550/arXiv.2401.10070
Complex-Valued Neural Network based Federated Learning for Multi-user Indoor Positioning Performance Optimization.,CoRR,2024,"Hanzhi Yu, Yuchen Liu, Mingzhe Chen",abs/2403.00665,https://doi.org/10.48550/arXiv.2403.00665
Computation and Communication Efficient Lightweighting Vertical Federated Learning.,CoRR,2024,"Heqiang Wang, Jieming Bian, Lei Wang",abs/2404.00466,https://doi.org/10.48550/arXiv.2404.00466
Convergence Analysis of Split Federated Learning on Heterogeneous Data.,CoRR,2024,"Pengchao Han, Chao Huang 0028, Geng Tian, Ming Tang, Xin Liu",abs/2402.15166,https://doi.org/10.48550/arXiv.2402.15166
Cooperative Edge Caching Based on Elastic Federated and Multi-Agent Deep Reinforcement Learning in Next-Generation Network.,CoRR,2024,"Qiong Wu 0002, Wenhua Wang, Pingyi Fan, Qiang Fan, Huiling Zhu, Khaled B. Letaief",abs/2401.09886,https://doi.org/10.48550/arXiv.2401.09886
Cross-Modal Prototype based Multimodal Federated Learning under Severely Missing Modality.,CoRR,2024,"Huy Q. Le, Chu Myaet Thwal, Yu Qiao, Ye Lin Tun 0001, Minh N. H. Nguyen, Choong Seon Hong",abs/2401.13898,https://doi.org/10.48550/arXiv.2401.13898
Cross-silo Federated Learning with Record-level Personalized Differential Privacy.,CoRR,2024,"Junxu Liu, Jian Lou 0001, Li Xiong 0001, Jinfei Liu, Xiaofeng Meng 0001",abs/2401.16251,https://doi.org/10.48550/arXiv.2401.16251
DA-PFL: Dynamic Affinity Aggregation for Personalized Federated Learning.,CoRR,2024,"Xu Yang, Jiyuan Feng, Songyue Guo, Ye Wang, Ye Ding, Binxing Fang, Qing Liao 0001",abs/2403.09284,https://doi.org/10.48550/arXiv.2403.09284
DFML: Decentralized Federated Mutual Learning.,CoRR,2024,"Yasser H. Khalil, Amir Hossein Estiri, Mahdi Beitollahi, Nader Asadi, Sobhan Hemati, Xu Li, Guojun Zhang, Xi Chen",abs/2402.01863,https://doi.org/10.48550/arXiv.2402.01863
DPBalance: Efficient and Fair Privacy Budget Scheduling for Federated Learning as a Service.,CoRR,2024,"Yu Liu, Zibo Wang, Yifei Zhu, Chen Chen",abs/2402.09715,https://doi.org/10.48550/arXiv.2402.09715
Decentralized Federated Learning with Asynchronous Parameter Sharing for Large-scale IoT Networks.,CoRR,2024,"Haihui Xie, Minghua Xia, Peiran Wu, Shuai Wang, Kaibin Huang",abs/2401.07122,https://doi.org/10.48550/arXiv.2401.07122
Decentralized Federated Learning: A Survey on Security and Privacy.,CoRR,2024,"Ehsan Hallaji, Roozbeh Razavi-Far, Mehrdad Saif, Boyu Wang 0004, Qiang Yang",abs/2401.17319,https://doi.org/10.48550/arXiv.2401.17319
Decentralized Proactive Model Offloading and Resource Allocation for Split and Federated Learning.,CoRR,2024,"Binbin Huang, Hailiang Zhao, Lingbin Wang, Wenzhuo Qian, Yuyu Yin, Shuiguang Deng",abs/2402.06123,https://doi.org/10.48550/arXiv.2402.06123
Decentralized Sporadic Federated Learning: A Unified Methodology with Generalized Convergence Guarantees.,CoRR,2024,"Shahryar Zehtabi, Dong-Jun Han, Rohit Parasnis, Seyyedali Hosseinalipour, Christopher G. Brinton",abs/2402.03448,https://doi.org/10.48550/arXiv.2402.03448
Decoupled Federated Learning on Long-Tailed and Non-IID data with Feature Statistics.,CoRR,2024,"Zhuoxin Chen, Zhenyu Wu, Yang Ji",abs/2403.08364,https://doi.org/10.48550/arXiv.2403.08364
Decoupled Vertical Federated Learning for Practical Training on Vertically Partitioned Data.,CoRR,2024,"Avi Amalanshu, Yash Sirvi, David I. Inouye",abs/2403.03871,https://doi.org/10.48550/arXiv.2403.03871
Deep Efficient Private Neighbor Generation for Subgraph Federated Learning.,CoRR,2024,"Ke Zhang, Lichao Sun 0001, Bolin Ding, Siu Ming Yiu, Carl Yang 0001",abs/2401.04336,https://doi.org/10.48550/arXiv.2401.04336
Defending Against Data Reconstruction Attacks in Federated Learning: An Information Theory Approach.,CoRR,2024,"Qi Tan, Qi Li 0002, Yi Zhao 0011, Zhuotao Liu, Xiaobing Guo, Ke Xu 0002",abs/2403.01268,https://doi.org/10.48550/arXiv.2403.01268
Defense via Behavior Attestation against Attacks in Connected and Automated Vehicles based Federated Learning Systems.,CoRR,2024,"Godwin Badu-Marfo, Ranwa Al Mallah, Bilal Farooq",abs/2403.09531,https://doi.org/10.48550/arXiv.2403.09531
Device Scheduling and Assignment in Hierarchical Federated Learning for Internet of Things.,CoRR,2024,"Tinghao Zhang, Kwok-Yan Lam, Jun Zhao 0007",abs/2402.02506,https://doi.org/10.48550/arXiv.2402.02506
DiPrompT: Disentangled Prompt Tuning for Multiple Latent Domain Generalization in Federated Learning.,CoRR,2024,"Sikai Bai, Jie Zhang, Shuaicheng Li, Song Guo, Jingcai Guo, Jun Hou, Tao Han, Xiaocheng Lu",abs/2403.08506,https://doi.org/10.48550/arXiv.2403.08506
Differential Privacy in Hierarchical Federated Learning: A Formal Analysis and Evaluation.,CoRR,2024,"Frank Po-Chen Lin, Christopher G. Brinton",abs/2401.11592,https://doi.org/10.48550/arXiv.2401.11592
Differential Private Federated Transfer Learning for Mental Health Monitoring in Everyday Settings: A Case Study on Stress Detection.,CoRR,2024,"Ziyu Wang, Zhongqi Yang, Iman Azimi, Amir M. Rahmani",abs/2402.10862,https://doi.org/10.48550/arXiv.2402.10862
Differentially Private Online Federated Learning with Correlated Noise.,CoRR,2024,"Jiaojiao Zhang, Linglingzhi Zhu, Mikael Johansson",abs/2403.16542,https://doi.org/10.48550/arXiv.2403.16542
Digital versus Analog Transmissions for Federated Learning over Wireless Networks.,CoRR,2024,"Jiacheng Yao, Wei Xu 0001, Zhaohui Yang 0001, Xiaohu You 0001, Mehdi Bennis, H. Vincent Poor",abs/2402.09657,https://doi.org/10.48550/arXiv.2402.09657
Distributed client selection with multi-objective in federated learning assisted Internet of Vehicles.,CoRR,2024,"Narisu Cha, Long Chang",abs/2401.03159,https://doi.org/10.48550/arXiv.2401.03159
Distribution-Free Fair Federated Learning with Small Samples.,CoRR,2024,"Qichuan Yin, Junzhou Huang, Huaxiu Yao, Linjun Zhang",abs/2402.16158,https://doi.org/10.48550/arXiv.2402.16158
Don&apos;t Forget What I did?: Assessing Client Contributions in Federated Learning.,CoRR,2024,"Bishwamittra Ghosh, Debabrota Basu, Huazhu Fu, Yuan Wang, Renuga Kanagavelu, Jiang Jin Peng, Yong Liu 0026, Rick Siow Mong Goh, Qingsong Wei",abs/2403.07151,https://doi.org/10.48550/arXiv.2403.07151
"Dynamic Client Clustering, Bandwidth Allocation, and Workload Optimization for Semi-synchronous Federated Learning.",CoRR,2024,"Liangkun Yu, Xiang Sun 0001, Rana Albelaihi, Chaeeun Park, Sihua Shao",abs/2403.06900,https://doi.org/10.48550/arXiv.2403.06900
ESFL: Efficient Split Federated Learning over Resource-Constrained Heterogeneous Wireless Devices.,CoRR,2024,"Guangyu Zhu, Yiqin Deng, Xianhao Chen, Haixia Zhang, Yuguang Fang, Tan F. Wong",abs/2402.15903,https://doi.org/10.48550/arXiv.2402.15903
EchoPFL: Asynchronous Personalized Federated Learning on Mobile Devices with On-Demand Staleness Control.,CoRR,2024,"Xiaochen Li, Sicong Liu, Zimu Zhou, Bin Guo 0001, Yuan Xu, Zhiwen Yu 0001",abs/2401.15960,https://doi.org/10.48550/arXiv.2401.15960
Effective Intrusion Detection in Heterogeneous Internet-of-Things Networks via Ensemble Knowledge Distillation-based Federated Learning.,CoRR,2024,"Jiyuan Shen, Wenzhuo Yang, Zhaowei Chu, Jiani Fan, Dusit Niyato, Kwok-Yan Lam",abs/2401.11968,https://doi.org/10.48550/arXiv.2401.11968
Efficient Collaborations through Weight-Driven Coalition Dynamics in Federated Learning Systems.,CoRR,2024,"Mohammed El Hanjri, Hamza Reguieg, Adil Attiaoui, Amine Abouaomar, Abdellatif Kobbane, Mohamed El-Kamili",abs/2401.12356,https://doi.org/10.48550/arXiv.2401.12356
Efficient Language Model Architectures for Differentially Private Federated Learning.,CoRR,2024,"Jae Hun Ro, Srinadh Bhojanapalli, Zheng Xu 0002, Yanxiang Zhang, Ananda Theertha Suresh",abs/2403.08100,https://doi.org/10.48550/arXiv.2403.08100
Efficient and Privacy-Preserving Federated Learning based on Full Homomorphic Encryption.,CoRR,2024,"Yuqi Guo, Lin Li, Zhongxiang Zheng, Hanrui Yun, Ruoyan Zhang, Xiaolin Chang, Zhixuan Gao",abs/2403.11519,https://doi.org/10.48550/arXiv.2403.11519
